거래일시,카드사,카드번호,승인번호,거래구분,공급가액,부가세,합계,할부
2025-10-04 20:11:51,롯데,4280-69**-****-5675,54456350,승인,4545,455,5000,00
2025-10-04 20:41:34,KB국민,9420-92**-****-6665,39754560,승인,72727,7273,80000,00
2025-10-04 20:52:47,삼성,9410-12**-****-9420,21801832,승인,36364,3636,40000,00
2025-10-04 21:07:34,현대,4214-91**-****-6557,73122528,승인,50000,5000,55000,00
2025-10-04 21:18:00,KB국민,4569-60**-****-3841,12394936,승인,50000,5000,55000,00
2025-10-04 21:31:05,KB국민,9420-56**-****-5852,12379696,승인,36364,3636,40000,00
2025-10-04 21:45:59,신한,9411-12**-****-4704,73319051,승인,59091,5909,65000,00
2025-10-04 22:17:57,KB국민,5370-22**-****-7770,39201777,승인,72727,7273,80000,00
2025-10-04 22:53:41,현대,9440-33**-****-4554,41988563,승인,54545,5455,60000,00
2025-10-05 14:21:15,현대,4214-20**-****-7673,66329361,승인,45455,4545,50000,06
2025-10-05 15:13:31,KB국민,9420-74**-****-4222,88304361,승인,72727,7273,80000,00
2025-10-05 16:28:11,하나,5320-21**-****-1846,93050274,승인,50000,5000,55000,00
2025-10-05 17:53:22,롯데,4280-96**-****-9084,72379893,승인,10909,1091,12000,00
2025-10-05 18:23:42,KB국민,4569-97**-****-5004,89153979,승인,54545,5455,60000,00
2025-10-05 18:41:07,롯데,9450-32**-****-5186,77727572,승인,4545,455,5000,00
2025-10-05 18:45:30,현대,9440-12**-****-3214,15904568,승인,22727,2273,25000,00
2025-10-05 18:50:04,신한,9411-83**-****-4683,53697017,승인,63636,6364,70000,00
2025-10-05 19:18:49,하나,5320-24**-****-2059,85198859,승인,59091,5909,65000,00
2025-10-05 19:45:41,KB국민,9420-92**-****-8292,70700759,승인,72727,7273,80000,00
2025-10-06 11:11:20,신한,4563-23**-****-6573,44005150,승인,27273,2727,30000,00
2025-10-06 16:46:44,하나,4568-94**-****-6727,27248138,승인,27273,2727,30000,00
2025-10-06 19:42:51,현대,9440-43**-****-1025,94713199,승인,36364,3636,40000,00
2025-10-06 21:32:44,NH,5765-71**-****-3858,96048381,승인,50000,5000,55000,00
2025-10-06 21:49:48,KB국민,4569-22**-****-8295,94888219,승인,36364,3636,40000,00
2025-10-07 16:28:43,KB국민,5370-26**-****-5107,62076839,승인,40909,4091,45000,00
2025-10-07 19:55:58,신한,4563-65**-****-4801,72182504,승인,45455,4545,50000,00
2025-10-07 20:49:21,BC,9460-11**-****-2140,50205791,승인,54545,5455,60000,00
2025-10-07 21:22:07,삼성,5765-18**-****-6437,34164746,승인,50000,5000,55000,00
2025-10-08 12:00:30,삼성,5765-75**-****-3987,14005874,승인,40909,4091,45000,00
2025-10-08 13:13:47,롯데,9450-90**-****-8805,94691154,승인,13636,1364,15000,00
2025-10-08 14:01:03,신한,9411-16**-****-2935,58144301,승인,40909,4091,45000,00
2025-10-08 14:24:05,현대,6011-94**-****-4352,64342573,승인,36364,3636,40000,00
2025-10-08 15:26:23,KB국민,9420-86**-****-3673,52533981,승인,7273,727,8000,00
2025-10-08 15:37:55,KB국민,5370-60**-****-6519,63807671,승인,27273,2727,30000,00
2025-10-08 16:37:37,KB국민,5370-87**-****-7294,90707984,승인,4545,455,5000,00
2025-10-08 18:34:25,KB국민,9420-52**-****-2002,58391134,승인,18182,1818,20000,00
2025-10-08 19:15:06,KB국민,4569-60**-****-6468,50012072,승인,54545,5455,60000,00
2025-10-08 19:24:16,KB국민,4569-48**-****-1908,77300729,승인,36364,3636,40000,00
2025-10-08 19:31:53,KB국민,9420-68**-****-2476,26066798,승인,45455,4545,50000,00
2025-10-08 19:41:38,BC,4556-96**-****-7802,19660505,승인,45455,4545,50000,00
2025-10-08 19:56:23,KB국민,4569-36**-****-9021,52973285,승인,45455,4545,50000,00
2025-10-08 20:10:18,신한,4563-94**-****-9199,42880642,승인,40909,4091,45000,00
2025-10-08 20:30:35,롯데,4280-32**-****-9179,80141098,승인,36364,3636,40000,00
2025-10-08 20:47:03,삼성,9410-83**-****-7338,59890730,승인,40909,4091,45000,00
2025-10-08 21:20:18,신한,4563-16**-****-1155,98161970,승인,22727,2273,25000,00
2025-10-08 22:26:05,KB국민,4569-60**-****-7460,65338281,승인,54545,5455,60000,00
2025-10-09 14:40:41,삼성,5765-62**-****-6786,21404943,승인,36364,3636,40000,00
2025-10-09 15:23:31,삼성,9410-77**-****-2104,45690208,승인,40909,4091,45000,00
2025-10-09 16:08:44,신한,9411-34**-****-8162,10770682,승인,45455,4545,50000,00
2025-10-09 16:47:31,KB국민,9420-51**-****-6897,14540382,승인,10909,1091,12000,00
2025-10-09 16:57:38,신한,9411-77**-****-7726,99145904,승인,40909,4091,45000,00
2025-10-09 17:09:57,신한,9411-80**-****-3013,57435606,승인,22727,2273,25000,00
2025-10-09 18:16:26,삼성,9410-79**-****-8119,81906385,승인,36364,3636,40000,00
2025-10-09 18:42:58,신한,9411-98**-****-4606,59472852,승인,45455,4545,50000,00
2025-10-09 20:09:49,KB국민,9420-87**-****-3905,39903297,승인,40909,4091,45000,00
2025-10-09 20:22:09,BC,4556-57**-****-2701,36023004,승인,54545,5455,60000,00
2025-10-09 20:52:06,하나,4568-83**-****-9344,36177262,승인,40909,4091,45000,00
2025-10-10 13:27:15,신한,4563-42**-****-8846,74085159,승인,27273,2727,30000,00
2025-10-10 13:40:39,신한,4563-86**-****-5324,62385593,승인,22727,2273,25000,00
2025-10-10 14:18:13,신한,9411-31**-****-6294,25475831,승인,72727,7273,80000,00
2025-10-10 16:29:28,KB국민,5370-80**-****-2333,85535778,승인,13636,1364,15000,00
2025-10-10 17:39:28,KB국민,9420-48**-****-8379,77909494,승인,22727,2273,25000,00
2025-10-10 17:47:36,하나,4568-29**-****-3423,67767878,승인,63636,6364,70000,00
2025-10-10 17:53:24,KB국민,5370-48**-****-4833,69621375,승인,54545,5455,60000,00
2025-10-10 18:16:16,KB국민,4569-80**-****-9706,67279907,승인,72727,7273,80000,00
2025-10-10 18:17:15,현대,9440-38**-****-3320,78127460,승인,18182,1818,20000,00
2025-10-10 18:41:00,KB국민,9420-72**-****-7888,89797909,승인,59091,5909,65000,00
2025-10-10 18:58:41,삼성,5765-67**-****-8975,41707979,승인,63636,6364,70000,06
2025-10-10 18:59:34,신한,4563-96**-****-1418,55421749,승인,72727,7273,80000,00
2025-10-10 19:00:20,신한,9411-13**-****-7827,93793965,승인,36364,3636,40000,00
2025-10-10 19:05:28,KB국민,9420-59**-****-4798,68497067,승인,10909,1091,12000,00
2025-10-10 19:43:43,NH,4547-24**-****-8416,42848486,승인,13636,1364,15000,00
2025-10-10 21:10:32,현대,9440-10**-****-6651,34336115,승인,40909,4091,45000,00
2025-10-10 22:26:24,KB국민,9420-84**-****-6195,25415109,승인,36364,3636,40000,00
2025-10-11 10:28:39,현대,9440-55**-****-7631,29826155,승인,50000,5000,55000,00
2025-10-11 15:36:56,롯데,9450-83**-****-5731,32904132,승인,22727,2273,25000,00
2025-10-11 16:14:30,KB국민,5370-98**-****-7981,35798812,승인,6364,636,7000,00
2025-10-11 16:37:55,삼성,5765-91**-****-1663,13820906,승인,50000,5000,55000,00
2025-10-11 16:50:12,현대,6011-12**-****-9875,86547283,승인,59091,5909,65000,00
2025-10-11 17:10:22,KB국민,9420-54**-****-2284,67090187,승인,54545,5455,60000,06
2025-10-11 17:15:35,롯데,9450-76**-****-8921,54774913,승인,18182,1818,20000,00
2025-10-11 17:26:28,삼성,9410-23**-****-9761,52623801,승인,7273,727,8000,00
2025-10-11 17:35:23,삼성,9410-45**-****-4671,50656800,승인,54545,5455,60000,00
2025-10-11 17:51:10,롯데,5284-77**-****-1001,75778330,승인,45455,4545,50000,00
2025-10-11 18:04:29,신한,5563-31**-****-8246,47307264,승인,72727,7273,80000,00
2025-10-11 18:48:40,현대,6011-99**-****-3396,73900081,승인,59091,5909,65000,00
2025-10-11 18:53:33,KB국민,5370-81**-****-7684,45004550,승인,13636,1364,15000,00
2025-10-11 19:15:56,롯데,5284-40**-****-6508,37135918,승인,36364,3636,40000,00
2025-10-11 19:28:45,현대,6011-97**-****-1445,20964239,승인,45455,4545,50000,00
2025-10-11 19:31:32,NH,9470-45**-****-5789,58828387,승인,59091,5909,65000,00
2025-10-11 19:32:13,롯데,4280-64**-****-3025,69464552,승인,16364,1636,18000,00
2025-10-11 19:32:46,BC,4556-82**-****-1446,77044223,승인,50000,5000,55000,00
2025-10-11 20:20:35,현대,6011-95**-****-8542,14603529,승인,40909,4091,45000,00
2025-10-11 20:23:12,신한,9411-76**-****-8166,39115196,승인,63636,6364,70000,00
2025-10-11 21:18:26,BC,4556-27**-****-2689,35292502,승인,45455,4545,50000,00
2025-10-11 21:20:37,신한,4563-66**-****-2856,40885476,승인,36364,3636,40000,00
2025-10-11 21:23:02,롯데,5284-34**-****-2344,16099108,승인,72727,7273,80000,00
2025-10-11 22:29:54,신한,4563-38**-****-8465,87986452,승인,63636,6364,70000,00
2025-10-11 22:42:32,삼성,9430-98**-****-4284,83903008,승인,54545,5455,60000,00
2025-10-12 10:18:07,롯데,9450-17**-****-7059,72668283,승인,36364,3636,40000,00
2025-10-12 11:37:32,신한,9411-24**-****-9209,63418652,승인,72727,7273,80000,00
2025-10-12 11:48:49,BC,4556-92**-****-5458,95369388,승인,54545,5455,60000,00
2025-10-12 11:53:19,KB국민,5370-12**-****-8824,64510880,승인,59091,5909,65000,03
2025-10-12 14:44:52,삼성,5765-51**-****-6245,80947290,승인,40909,4091,45000,00
2025-10-12 15:06:08,KB국민,9420-60**-****-8412,33114349,승인,18182,1818,20000,00
2025-10-12 15:13:37,신한,5563-63**-****-9908,76547190,승인,36364,3636,40000,00
2025-10-12 15:26:24,신한,9411-29**-****-2830,56866275,승인,7273,727,8000,00
2025-10-12 15:38:06,KB국민,5370-42**-****-7242,53689880,승인,45455,4545,50000,00
2025-10-12 16:47:48,KB국민,4569-47**-****-1195,15247808,승인,72727,7273,80000,00
2025-10-12 16:54:16,롯데,5284-65**-****-4036,45062480,승인,10909,1091,12000,00
2025-10-12 17:13:21,KB국민,4569-15**-****-3440,80651527,승인,72727,7273,80000,00
2025-10-12 17:35:03,현대,6011-25**-****-8394,72578653,승인,27273,2727,30000,00
2025-10-12 17:42:26,NH,4547-57**-****-8876,56962250,승인,36364,3636,40000,00
2025-10-12 17:43:52,삼성,5765-90**-****-7008,61325758,승인,40909,4091,45000,00
2025-10-12 18:28:50,롯데,5284-22**-****-5761,10403374,승인,50000,5000,55000,00
2025-10-12 19:21:27,롯데,4280-15**-****-9293,40234460,승인,59091,5909,65000,00
2025-10-12 19:53:20,신한,5563-24**-****-7168,68724299,승인,40909,4091,45000,00
2025-10-12 20:10:50,신한,4563-72**-****-6063,47594104,승인,27273,2727,30000,00
2025-10-12 20:25:13,KB국민,5370-56**-****-5987,53648604,승인,50000,5000,55000,00
2025-10-12 20:58:47,KB국민,9420-40**-****-4619,56906175,승인,40909,4091,45000,00
2025-10-12 20:59:48,KB국민,4569-76**-****-1225,25956147,승인,54545,5455,60000,00
2025-10-12 21:11:24,신한,4563-21**-****-8336,66021490,승인,6364,636,7000,00
2025-10-12 21:36:39,NH,4547-87**-****-6081,51305577,승인,36364,3636,40000,00
2025-10-12 21:39:40,KB국민,9420-15**-****-1577,14679668,승인,63636,6364,70000,00
2025-10-12 21:41:14,롯데,5284-64**-****-2540,14942280,승인,6364,636,7000,00
2025-10-12 22:05:14,삼성,5765-15**-****-6837,15649518,승인,54545,5455,60000,00
2025-10-12 22:34:58,신한,9411-90**-****-4765,83225650,승인,40909,4091,45000,00
2025-10-13 10:51:31,현대,9440-65**-****-6095,45101901,승인,36364,3636,40000,00
2025-10-13 14:09:20,신한,9411-28**-****-4235,67746152,승인,36364,3636,40000,00
2025-10-13 14:39:13,KB국민,5370-29**-****-5067,64587643,승인,18182,1818,20000,00
2025-10-13 15:32:31,삼성,5765-80**-****-4102,35814466,승인,40909,4091,45000,00
2025-10-13 16:23:25,KB국민,9420-32**-****-9611,11777607,승인,45455,4545,50000,06
2025-10-13 17:30:04,KB국민,5370-14**-****-6027,99115076,승인,40909,4091,45000,00
2025-10-13 17:38:25,롯데,9450-95**-****-8786,65954812,승인,45455,4545,50000,00
2025-10-13 18:28:15,삼성,9430-67**-****-3054,70016368,승인,9091,909,10000,00
2025-10-13 19:36:51,BC,6243-81**-****-8584,15977606,승인,36364,3636,40000,00
2025-10-13 19:53:05,KB국민,5370-54**-****-6899,19716575,승인,40909,4091,45000,00
2025-10-13 20:09:38,롯데,5284-21**-****-5209,98564865,승인,50000,5000,55000,00
2025-10-13 20:36:42,신한,5563-28**-****-6931,74591322,승인,45455,4545,50000,00
2025-10-13 20:37:40,롯데,4280-91**-****-8312,71445473,승인,10909,1091,12000,00
2025-10-13 20:37:43,하나,4568-87**-****-5398,91949970,승인,7273,727,8000,00
2025-10-13 20:57:17,롯데,5284-34**-****-3031,57285415,승인,36364,3636,40000,00
2025-10-13 21:27:28,KB국민,9420-74**-****-6500,78276238,승인,10909,1091,12000,00
2025-10-14 12:20:50,KB국민,5370-61**-****-7521,47520239,승인,27273,2727,30000,00
2025-10-14 15:33:53,현대,4214-19**-****-4177,24810745,승인,27273,2727,30000,00
2025-10-14 15:52:38,NH,4547-61**-****-4766,97125454,승인,27273,2727,30000,00
2025-10-14 16:19:02,KB국민,9420-34**-****-4630,36804030,승인,31818,3182,35000,00
2025-10-14 16:49:56,KB국민,9420-56**-****-2544,75053619,승인,9091,909,10000,00
2025-10-14 17:22:40,삼성,5765-62**-****-7607,77730785,승인,50000,5000,55000,00
2025-10-14 17:28:41,신한,9411-60**-****-2239,26568150,승인,54545,5455,60000,00
2025-10-14 18:00:10,KB국민,9420-25**-****-1955,90126854,승인,40909,4091,45000,00
2025-10-14 21:45:49,BC,4556-86**-****-8375,11988274,승인,40909,4091,45000,00
2025-10-15 11:25:02,KB국민,9420-28**-****-3860,51733564,승인,31818,3182,35000,00
2025-10-15 12:14:30,삼성,5765-20**-****-8428,47657937,승인,9091,909,10000,00
2025-10-15 12:34:13,KB국민,4569-24**-****-3686,49045368,승인,16364,1636,18000,00
2025-10-15 13:03:33,삼성,9430-88**-****-8865,88105918,승인,36364,3636,40000,00
2025-10-15 18:05:01,롯데,9450-58**-****-4861,57407891,승인,50000,5000,55000,06
2025-10-15 18:41:01,삼성,5765-14**-****-2053,85743248,승인,50000,5000,55000,00
2025-10-15 20:37:01,현대,6011-13**-****-3540,16985910,승인,9091,909,10000,00
2025-10-15 21:31:35,삼성,9430-91**-****-2716,83854958,승인,54545,5455,60000,00
2025-10-15 22:09:55,하나,9480-15**-****-6527,65809222,승인,50000,5000,55000,00
2025-10-15 22:30:41,신한,5563-63**-****-7482,60220136,승인,45455,4545,50000,00
2025-10-16 10:47:31,하나,5320-34**-****-1888,25511482,승인,40909,4091,45000,00
2025-10-16 11:30:52,삼성,9430-61**-****-4550,65175694,승인,45455,4545,50000,00
2025-10-16 14:05:19,삼성,5765-36**-****-4275,53872530,승인,16364,1636,18000,00
2025-10-16 14:14:34,NH,9470-86**-****-3501,37811670,승인,27273,2727,30000,00
2025-10-16 14:15:07,현대,6011-43**-****-7889,12467794,승인,36364,3636,40000,00
2025-10-16 14:36:29,하나,4568-14**-****-5193,25050316,승인,31818,3182,35000,00
2025-10-16 14:54:59,삼성,9410-16**-****-7278,86107746,승인,16364,1636,18000,00
2025-10-16 15:05:32,KB국민,9420-68**-****-5395,83293374,승인,45455,4545,50000,00
2025-10-16 16:01:17,KB국민,9420-56**-****-9074,15193215,승인,36364,3636,40000,00
2025-10-16 16:42:54,KB국민,4569-57**-****-9016,49143401,승인,31818,3182,35000,00
2025-10-16 17:02:30,현대,6011-73**-****-5661,48307942,승인,36364,3636,40000,00
2025-10-16 17:09:06,롯데,5284-10**-****-9197,47950463,승인,36364,3636,40000,00
2025-10-16 18:20:57,현대,6011-18**-****-3814,41009196,승인,50000,5000,55000,00
2025-10-16 22:53:33,KB국민,4569-91**-****-6889,97183463,승인,40909,4091,45000,00
2025-10-17 10:18:37,하나,4568-66**-****-8213,48594110,승인,45455,4545,50000,00
2025-10-17 11:35:09,삼성,5765-25**-****-8354,90807852,승인,50000,5000,55000,03
2025-10-17 12:19:37,신한,9411-53**-****-9165,35721885,승인,36364,3636,40000,00
2025-10-17 13:10:01,하나,4568-55**-****-7237,66625181,승인,9091,909,10000,00
2025-10-17 13:11:51,KB국민,4569-51**-****-7786,66831998,승인,63636,6364,70000,00
2025-10-17 13:44:51,하나,4568-37**-****-8202,19980836,승인,54545,5455,60000,00
2025-10-17 13:45:31,현대,4214-60**-****-3674,26377550,승인,72727,7273,80000,00
2025-10-17 15:01:04,삼성,5765-47**-****-6196,27432227,승인,27273,2727,30000,00
2025-10-17 15:48:24,BC,9460-22**-****-7211,49303646,승인,63636,6364,70000,00
2025-10-17 16:29:58,KB국민,9420-22**-****-5084,74068948,승인,40909,4091,45000,00
2025-10-17 16:30:51,신한,9411-93**-****-4929,13775646,승인,63636,6364,70000,00
2025-10-17 16:48:33,삼성,9410-47**-****-7970,26951157,승인,7273,727,8000,00
2025-10-17 17:17:13,롯데,9450-94**-****-5963,19357245,승인,10909,1091,12000,00
2025-10-17 17:28:51,현대,4214-56**-****-4700,90275738,승인,50000,5000,55000,00
2025-10-17 18:52:00,신한,5563-73**-****-2487,64132288,승인,50000,5000,55000,00
2025-10-17 19:23:01,KB국민,9420-10**-****-1190,54656200,승인,40909,4091,45000,00
2025-10-17 19:28:13,신한,9411-90**-****-9558,97238441,승인,22727,2273,25000,00
2025-10-17 20:16:56,신한,4563-65**-****-7484,29393638,승인,18182,1818,20000,00
2025-10-17 20:18:20,NH,4547-87**-****-2804,99372587,승인,72727,7273,80000,00
2025-10-17 20:46:03,KB국민,5370-19**-****-5766,26505050,승인,18182,1818,20000,00
2025-10-17 21:00:43,KB국민,4569-79**-****-1876,57229041,승인,63636,6364,70000,00
2025-10-17 21:05:29,KB국민,5370-24**-****-1602,23895390,승인,4545,455,5000,00
2025-10-17 21:17:20,NH,4547-87**-****-2804,99372587,취소,72727,7273,80000,00
2025-10-17 21:59:13,삼성,5765-21**-****-5320,86955662,승인,72727,7273,80000,00
2025-10-17 22:20:55,삼성,9430-43**-****-3662,25570537,승인,40909,4091,45000,00
2025-10-18 10:39:22,KB국민,9420-14**-****-6804,90391455,승인,45455,4545,50000,00
2025-10-18 11:20:41,삼성,9410-93**-****-8795,23988945,승인,54545,5455,60000,00
2025-10-18 12:43:20,현대,4214-40**-****-4939,45898504,승인,54545,5455,60000,00
2025-10-18 14:50:11,현대,9440-50**-****-4302,97316431,승인,72727,7273,80000,00
2025-10-18 15:05:11,KB국민,4569-98**-****-1037,38748039,승인,59091,5909,65000,00
2025-10-18 16:17:02,삼성,5765-75**-****-1424,81503272,승인,63636,6364,70000,00
2025-10-18 16:48:59,삼성,9430-11**-****-6152,67733505,승인,50000,5000,55000,00
2025-10-18 16:58:36,KB국민,4569-59**-****-3511,63448243,승인,45455,4545,50000,00
2025-10-18 17:14:33,삼성,5765-40**-****-3438,47457170,승인,59091,5909,65000,00
2025-10-18 17:24:03,KB국민,9420-11**-****-4726,46814511,승인,40909,4091,45000,00
2025-10-18 17:49:23,BC,9460-95**-****-2253,74919405,승인,45455,4545,50000,00
2025-10-18 18:22:48,삼성,9430-43**-****-2902,22338495,승인,63636,6364,70000,00
2025-10-18 18:25:13,신한,5563-21**-****-2554,90104772,승인,45455,4545,50000,00
2025-10-18 18:44:31,삼성,9410-29**-****-6071,11592550,승인,10909,1091,12000,00
2025-10-18 19:11:02,KB국민,4569-24**-****-5274,59609009,승인,18182,1818,20000,00
2025-10-18 19:23:41,신한,4563-22**-****-1564,99235146,승인,72727,7273,80000,00
2025-10-18 19:29:04,현대,4214-53**-****-3350,16766491,승인,27273,2727,30000,00
2025-10-18 19:45:38,KB국민,9420-72**-****-3984,38300551,승인,9091,909,10000,00
2025-10-18 20:20:03,하나,9480-12**-****-8762,21087241,승인,54545,5455,60000,00
2025-10-18 20:36:23,현대,6011-72**-****-9968,76353255,승인,13636,1364,15000,00
2025-10-18 21:07:33,현대,6011-44**-****-8334,96471608,승인,59091,5909,65000,00
2025-10-18 21:27:25,삼성,9430-64**-****-5696,44510135,승인,59091,5909,65000,00
2025-10-18 21:41:43,현대,9440-97**-****-2723,11594745,승인,54545,5455,60000,00
2025-10-18 22:10:33,현대,6011-44**-****-8334,96471608,취소,59091,5909,65000,00
2025-10-18 22:34:38,현대,6011-83**-****-8016,53114723,승인,36364,3636,40000,00
2025-10-18 22:42:21,삼성,9430-92**-****-4706,10293374,승인,27273,2727,30000,00
2025-10-18 22:47:41,KB국민,5370-25**-****-2458,30145147,승인,36364,3636,40000,00
2025-10-18 22:52:07,NH,9470-30**-****-3433,38141066,승인,72727,7273,80000,00
2025-10-19 10:58:14,신한,5563-36**-****-3132,45406764,승인,59091,5909,65000,00
2025-10-19 11:49:48,신한,9411-71**-****-5072,11602218,승인,54545,5455,60000,00
2025-10-19 12:20:06,현대,6011-40**-****-2206,97993516,승인,40909,4091,45000,00
2025-10-19 14:04:23,현대,9440-79**-****-8358,50479544,승인,40909,4091,45000,00
2025-10-19 14:06:01,신한,5563-32**-****-1726,44914574,승인,72727,7273,80000,00
2025-10-19 14:54:10,KB국민,5370-51**-****-9580,73687896,승인,36364,3636,40000,00
2025-10-19 15:38:34,KB국민,9420-93**-****-5559,68743205,승인,50000,5000,55000,00
2025-10-19 17:36:17,현대,9440-27**-****-4459,26925127,승인,54545,5455,60000,00
2025-10-19 18:06:42,롯데,9450-82**-****-3935,97497841,승인,40909,4091,45000,00
2025-10-19 18:23:27,삼성,9410-14**-****-4544,69894418,승인,10909,1091,12000,00
2025-10-19 18:25:10,BC,9460-72**-****-8202,12047614,승인,54545,5455,60000,00
2025-10-19 18:35:48,하나,5320-55**-****-8967,39418084,승인,7273,727,8000,00
2025-10-19 18:40:06,하나,9480-84**-****-3091,29943158,승인,63636,6364,70000,00
2025-10-19 19:13:48,삼성,5765-65**-****-2131,22522362,승인,9091,909,10000,00
2025-10-19 19:33:20,BC,9460-45**-****-9764,76055891,승인,4545,455,5000,00
2025-10-19 20:00:48,삼성,5765-65**-****-2131,22522362,취소,9091,909,10000,00
2025-10-19 20:24:26,현대,4214-92**-****-1997,98919392,승인,16364,1636,18000,00
2025-10-19 21:51:14,삼성,9410-17**-****-8297,43582265,승인,40909,4091,45000,00
2025-10-19 22:07:27,삼성,5765-89**-****-1106,90001444,승인,45455,4545,50000,00
2025-10-19 22:22:35,하나,5320-25**-****-3776,40224643,승인,72727,7273,80000,00
2025-10-20 10:14:20,삼성,5765-82**-****-2617,91133340,승인,36364,3636,40000,00
2025-10-20 10:15:31,롯데,9450-97**-****-5188,17660115,승인,31818,3182,35000,00
2025-10-20 12:20:16,NH,5765-20**-****-6923,59647650,승인,4545,455,5000,00
2025-10-20 15:31:39,하나,9480-72**-****-4521,86804278,승인,27273,2727,30000,00
2025-10-20 16:50:58,삼성,9430-27**-****-6381,87246783,승인,36364,3636,40000,00
2025-10-20 17:45:28,롯데,5284-47**-****-5317,34890651,승인,54545,5455,60000,00
2025-10-20 19:01:21,KB국민,4569-26**-****-2960,13251916,승인,40909,4091,45000,00
2025-10-20 19:13:01,삼성,9410-11**-****-1833,48493069,승인,50000,5000,55000,00
2025-10-20 20:10:58,현대,4214-94**-****-9990,91247233,승인,36364,3636,40000,00
2025-10-20 20:28:44,삼성,9430-41**-****-8834,29787890,승인,45455,4545,50000,00
2025-10-20 20:50:54,KB국민,9420-45**-****-5309,53195741,승인,50000,5000,55000,00
2025-10-20 21:42:20,KB국민,4569-82**-****-1157,33392724,승인,16364,1636,18000,00
2025-10-20 22:23:33,삼성,9410-60**-****-2581,34496326,승인,40909,4091,45000,00
2025-10-21 12:55:02,롯데,4280-59**-****-1854,94567684,승인,36364,3636,40000,00
2025-10-21 15:03:00,NH,9470-47**-****-1368,65343852,승인,27273,2727,30000,00
2025-10-21 15:18:17,KB국민,4569-92**-****-6987,77790188,승인,16364,1636,18000,00
2025-10-21 15:22:16,KB국민,5370-78**-****-5844,69152414,승인,45455,4545,50000,00
2025-10-21 16:21:38,신한,9411-12**-****-6541,68947411,승인,27273,2727,30000,00
2025-10-21 16:23:26,신한,5563-46**-****-3326,63192552,승인,27273,2727,30000,00
2025-10-21 17:20:28,삼성,5765-99**-****-1647,73151137,승인,50000,5000,55000,00
2025-10-21 18:30:03,신한,4563-62**-****-2632,78437049,승인,7273,727,8000,00
2025-10-21 18:36:04,롯데,5284-49**-****-6887,79678758,승인,45455,4545,50000,00
2025-10-21 19:30:51,BC,6243-34**-****-7345,23626173,승인,50000,5000,55000,00
2025-10-21 19:44:57,롯데,9450-25**-****-5055,88374884,승인,9091,909,10000,00
2025-10-21 19:47:05,하나,9480-95**-****-3795,24330053,승인,36364,3636,40000,00
2025-10-21 19:48:11,현대,9440-39**-****-9884,34859854,승인,10909,1091,12000,00
2025-10-21 20:24:22,현대,4214-81**-****-1981,25770808,승인,40909,4091,45000,00
2025-10-21 20:38:47,현대,9440-42**-****-4671,94244568,승인,54545,5455,60000,03
2025-10-21 21:59:54,롯데,5284-90**-****-2165,68094483,승인,36364,3636,40000,00
2025-10-22 11:15:17,신한,5563-78**-****-2632,71012489,승인,31818,3182,35000,00
2025-10-22 14:08:54,KB국민,4569-65**-****-8234,71435608,승인,22727,2273,25000,00
2025-10-22 18:53:51,KB국민,5370-60**-****-8838,99399657,승인,54545,5455,60000,06
2025-10-22 19:51:30,BC,4556-67**-****-4371,81287183,승인,50000,5000,55000,00
2025-10-22 20:10:49,KB국민,9420-44**-****-2512,50176369,승인,54545,5455,60000,00
2025-10-22 21:50:15,현대,6011-73**-****-5571,89953062,승인,50000,5000,55000,00
2025-10-22 21:55:34,NH,5765-92**-****-3534,48815255,승인,45455,4545,50000,00
2025-10-22 22:58:58,하나,5320-59**-****-6071,55601414,승인,54545,5455,60000,03
2025-10-23 13:36:42,신한,5563-11**-****-9130,81262542,승인,45455,4545,50000,00
2025-10-23 16:17:50,KB국민,4569-44**-****-2818,14570082,승인,40909,4091,45000,00
2025-10-23 16:28:54,하나,9480-56**-****-3208,12452387,승인,40909,4091,45000,00
2025-10-23 16:46:21,KB국민,9420-36**-****-7717,42484152,승인,40909,4091,45000,00
2025-10-23 18:17:53,롯데,4280-61**-****-7985,13066978,승인,7273,727,8000,00
2025-10-23 19:05:37,현대,4214-58**-****-3681,43972968,승인,36364,3636,40000,00
2025-10-23 19:23:23,신한,5563-51**-****-9818,71510769,승인,45455,4545,50000,00
2025-10-23 19:49:09,KB국민,9420-17**-****-9158,84534128,승인,50000,5000,55000,00
2025-10-23 20:08:23,하나,4568-80**-****-5376,46116215,승인,50000,5000,55000,00
2025-10-23 20:13:50,현대,4214-15**-****-8945,98794949,승인,54545,5455,60000,00
2025-10-23 20:26:48,신한,5563-93**-****-7140,68528488,승인,50000,5000,55000,00
2025-10-23 20:44:17,삼성,9430-82**-****-1432,55830158,승인,40909,4091,45000,00
2025-10-23 22:49:00,삼성,9430-77**-****-3142,93889776,승인,50000,5000,55000,00
2025-10-24 10:13:49,신한,4563-45**-****-3876,93687141,승인,72727,7273,80000,00
2025-10-24 10:46:11,KB국민,5370-83**-****-8437,37427210,승인,72727,7273,80000,00
2025-10-24 11:42:02,KB국민,5370-49**-****-4534,87781486,승인,36364,3636,40000,00
2025-10-24 13:41:44,KB국민,4569-41**-****-1645,19149798,승인,45455,4545,50000,00
2025-10-24 15:06:26,KB국민,4569-97**-****-4162,67489072,승인,54545,5455,60000,03
2025-10-24 15:29:09,하나,5320-72**-****-8559,89078901,승인,16364,1636,18000,00
